CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
463,shopper417@eshop.com,Canada,VIP,2023-04-08 00:00:00,2024-04-07 00:00:00,3663.864773,2022-05-13: Inquiry about membership benefits; 2022-03-06: Complaint about payment issues
464,shopper9368@shopworld.com,USA,VIP,2023-04-09 00:00:00,2024-04-08 00:00:00,9467.234497,2022-02-14: Request regarding order status; 2022-09-24: Request about payment issues
465,dealhunter6306@eshop.com,Germany,VIP,2023-04-10 00:00:00,2024-04-09 00:00:00,2890.761598,2022-04-04: Request about payment issues; 2022-02-23: Complaint for more information on a product; 2022-09-18: Feedback about product availability
466,dealhunter5270@shopworld.com,Australia,Standard,2023-04-11 00:00:00,2024-04-10 00:00:00,6760.761564,2022-11-17: Request for more information on a product; 2022-11-09: Feedback regarding order status
467,buyer5095@buyeasy.com,Australia,VIP,2023-04-12 00:00:00,2024-04-11 00:00:00,769.2104774,2022-10-28: Complaint about membership benefits; 2022-03-15: Feedback about payment issues; 2022-02-26: Request regarding order status
468,invalid_email,Canada,Premium,2023-04-13 00:00:00,2024-04-12 00:00:00,1316.530653,2022-10-31: Request about payment issues; 2022-11-14: Feedback about delayed delivery
469,dealhunter5474@buyeasy.com,USA,VIP,2023-04-14 00:00:00,2024-04-13 00:00:00,8712.657988,2022-08-17: Feedback about payment issues
470,buyer8235@eshop.com,USA,Standard,2023-04-15 00:00:00,2024-04-14 00:00:00,4613.062595,2022-05-13: Request about payment issues; 2022-08-30: Inquiry about membership benefits
471,marketfan2278@shopworld.com,USA,VIP,2023-04-16 00:00:00,2024-04-15 00:00:00,2120.36788,2022-03-17: Feedback about membership benefits; 2022-04-30: Request about product availability; 2022-11-19: Request about delayed delivery
472,marketfan5079@buyeasy.com,Germany,Premium,2023-04-17 00:00:00,2024-04-16 00:00:00,4616.450768,2022-01-21: Inquiry about product availability; 2022-02-26: Feedback regarding order status; 2022-07-07: Inquiry about product availability
473,marketfan8859@buyeasy.com,UK,Premium,2023-04-18 00:00:00,2024-04-17 00:00:00,6856.964156,2022-11-05: Feedback about product availability; 2022-02-20: Complaint regarding order status
474,shopper9777@buyeasy.com,Canada,Premium,2023-04-19 00:00:00,2024-04-18 00:00:00,-999,2022-07-07: Request about payment issues; 2022-12-27: Feedback about payment issues; 2022-04-03: Feedback about membership benefits
475,dealhunter2589@shopworld.com,UK,Standard,2023-04-20 00:00:00,2024-04-19 00:00:00,131.2353892,2022-01-26: Complaint for more information on a product; 2022-07-26: Complaint about product availability
476,dealhunter4548@eshop.com,USA,VIP,2023-04-21 00:00:00,2024-04-20 00:00:00,9013.724554,2022-12-08: Request about membership benefits
477,marketfan9503@bestdeals.com,USA,Premium,2023-04-22 00:00:00,2024-04-21 00:00:00,2381.526601,2022-03-26: Request about payment issues; 2022-09-03: Request about membership benefits
478,dealhunter9327@buyeasy.com,USA,Standard,2023-04-23 00:00:00,2024-04-22 00:00:00,4699.241212,2022-07-07: Inquiry for more information on a product; 2022-01-20: Complaint about product availability
479,marketfan2508@buyeasy.com,Germany,Premium,2023-04-24 00:00:00,2024-04-23 00:00:00,5951.380249,2022-01-26: Complaint regarding order status
480,dealhunter5185@bestdeals.com,UK,Standard,2023-04-25 00:00:00,2024-04-24 00:00:00,3224.69688,2022-09-30: Request about payment issues; 2022-04-27: Feedback about delayed delivery
481,shopper3737@eshop.com,UK,VIP,2023-04-26 00:00:00,2024-04-25 00:00:00,5197.213207,2022-11-29: Request for more information on a product
482,buyer9173@shopworld.com,Australia,Premium,2023-04-27 00:00:00,2024-04-26 00:00:00,3012.297768,2022-02-04: Inquiry for more information on a product
483,marketfan3882@bestdeals.com,Australia,Premium,2023-04-28 00:00:00,2024-04-27 00:00:00,8366.584789,2022-01-02: Inquiry regarding order status; 2022-03-21: Complaint regarding order status
484,marketfan6553@bestdeals.com,Canada,Standard,2023-04-29 00:00:00,2024-04-28 00:00:00,7432.344821,2022-12-13: Complaint about delayed delivery; 2022-06-10: Inquiry about product availability; 2022-11-10: Feedback regarding order status
485,dealhunter9063@shopworld.com,USA,Premium,2023-04-30 00:00:00,2024-04-29 00:00:00,4197.785575,2022-02-17: Feedback regarding order status; 2022-12-17: Inquiry about membership benefits; 2022-03-23: Inquiry regarding order status
486,marketfan6875@bestdeals.com,UK,VIP,2023-05-01 00:00:00,2024-04-30 00:00:00,4727.652257,2022-08-15: Feedback regarding order status; 2022-04-02: Inquiry about delayed delivery
487,buyer4485@eshop.com,Germany,VIP,2023-05-02 00:00:00,2024-05-01 00:00:00,9499.495904,2022-10-01: Request regarding order status; 2022-01-09: Feedback about membership benefits
488,buyer4939@eshop.com,USA,Standard,2023-05-03 00:00:00,2024-05-02 00:00:00,8039.789327,2022-04-26: Complaint for more information on a product; 2022-02-28: Complaint for more information on a product
489,buyer9943@shopworld.com,Germany,Premium,2023-05-04 00:00:00,2024-05-03 00:00:00,4996.204057,2022-09-30: Complaint about delayed delivery; 2022-08-27: Feedback about membership benefits
490,marketfan1492@shopworld.com,Germany,Standard,2023-05-05 00:00:00,2024-05-04 00:00:00,9546.771328,2022-10-28: Feedback about membership benefits; 2022-01-26: Request for more information on a product
491,dealhunter5656@bestdeals.com,USA,Premium,2023-05-06 00:00:00,2024-05-05 00:00:00,6093.318399,2022-05-05: Request regarding order status
492,buyer8153@buyeasy.com,Germany,Standard,2023-05-07 00:00:00,2024-05-06 00:00:00,1674.449999,2022-11-02: Complaint about payment issues; 2022-07-12: Complaint about payment issues
493,shopper4977@buyeasy.com,Australia,VIP,2023-05-08 00:00:00,2024-05-07 00:00:00,2219.649562,2022-12-24: Inquiry regarding order status; 2022-02-10: Inquiry regarding order status; 2022-10-31: Complaint about product availability
494,shopper2704@buyeasy.com,USA,VIP,2023-05-09 00:00:00,2024-05-08 00:00:00,8015.577813,2022-03-08: Complaint for more information on a product; 2022-01-11: Inquiry about membership benefits; 2022-06-23: Feedback about membership benefits
495,shopper6658@shopworld.com,Canada,VIP,2023-05-10 00:00:00,2024-05-09 00:00:00,3652.268742,2022-06-02: Request about membership benefits
496,marketfan6234@shopworld.com,Germany,VIP,2023-05-11 00:00:00,2024-05-10 00:00:00,3985.762956,2022-08-06: Feedback about membership benefits; 2022-08-12: Inquiry regarding order status
497,marketfan8451@shopworld.com,Australia,Premium,2023-05-12 00:00:00,2024-05-11 00:00:00,9582.828715,2022-11-29: Complaint about membership benefits; 2022-07-06: Request for more information on a product; 2022-02-01: Feedback about product availability
498,marketfan3629@buyeasy.com,Canada,VIP,2023-05-13 00:00:00,2024-05-12 00:00:00,7854.209927,2022-11-12: Inquiry about product availability; 2022-02-27: Feedback about delayed delivery; 2022-06-05: Complaint regarding order status
499,buyer8943@buyeasy.com,Australia,Premium,2023-05-14 00:00:00,2024-05-13 00:00:00,8260.235405,2022-10-29: Request about payment issues
500,dealhunter5868@bestdeals.com,UK,Standard,2023-05-15 00:00:00,2024-05-14 00:00:00,2704.557735,2022-03-29: Complaint about payment issues
501,dealhunter3068@shopworld.com,USA,Standard,2023-05-16 00:00:00,2024-05-15 00:00:00,2603.087647,2022-04-04: Inquiry about delayed delivery; 2022-09-11: Complaint about delayed delivery; 2022-12-04: Complaint for more information on a product
502,marketfan685@buyeasy.com,Australia,VIP,2023-05-17 00:00:00,2024-05-16 00:00:00,356.6189962,2022-03-17: Inquiry about product availability; 2022-09-11: Feedback regarding order status
503,buyer3118@shopworld.com,USA,Standard,2023-05-18 00:00:00,2024-05-17 00:00:00,8399.565468,2022-10-28: Request about payment issues; 2022-01-14: Complaint about delayed delivery
504,shopper2332@eshop.com,UK,VIP,2023-05-19 00:00:00,2024-05-18 00:00:00,2971.605887,2022-07-10: Complaint about product availability
505,buyer6764@buyeasy.com,UK,VIP,2023-05-20 00:00:00,2024-05-19 00:00:00,4189.895703,2022-04-27: Feedback about delayed delivery
506,dealhunter1651@eshop.com,Canada,Premium,2023-05-21 00:00:00,2024-05-20 00:00:00,2289.523866,2022-12-26: Complaint about delayed delivery; 2022-11-17: Request about payment issues
507,marketfan494@bestdeals.com,Canada,Standard,2023-05-22 00:00:00,2024-05-21 00:00:00,9455.710718,2022-04-20: Inquiry regarding order status; 2022-10-11: Request for more information on a product; 2022-11-12: Request about payment issues
508,dealhunter3574@eshop.com,Germany,Premium,2023-05-23 00:00:00,2024-05-22 00:00:00,5710.347803,2022-09-17: Feedback about product availability
509,dealhunter7914@bestdeals.com,Canada,Standard,2023-05-24 00:00:00,2024-05-23 00:00:00,2530.106287,2022-10-08: Request about delayed delivery; 2022-01-11: Complaint about membership benefits; 2022-05-19: Feedback about membership benefits
510,shopper1896@eshop.com,Canada,Premium,2023-05-25 00:00:00,2024-05-24 00:00:00,6227.025373,2022-04-15: Complaint about payment issues; 2022-11-29: Inquiry for more information on a product
511,marketfan7079@eshop.com,Canada,VIP,2023-05-26 00:00:00,2024-05-25 00:00:00,2260.98144,2022-10-11: Inquiry about product availability; 2022-04-11: Inquiry about payment issues; 2022-04-30: Complaint for more information on a product
512,marketfan8268@buyeasy.com,Australia,Standard,2023-05-27 00:00:00,2024-05-26 00:00:00,8385.844992,2022-05-26: Feedback regarding order status
513,buyer2213@shopworld.com,Canada,Premium,2023-05-28 00:00:00,2024-05-27 00:00:00,6838.722856,2022-07-13: Complaint about membership benefits; 2022-12-08: Feedback about delayed delivery
514,shopper1867@shopworld.com,UK,Standard,2023-05-29 00:00:00,2024-05-28 00:00:00,6781.222041,2022-11-09: Inquiry about payment issues; 2022-10-06: Complaint about product availability
515,buyer7386@buyeasy.com,Canada,Standard,2023-05-30 00:00:00,2024-05-29 00:00:00,4732.492124,2022-08-24: Inquiry about product availability; 2022-09-21: Complaint regarding order status
516,shopper7049@shopworld.com,Australia,Premium,2023-05-31 00:00:00,2024-05-30 00:00:00,8880.560189,2022-11-19: Inquiry about membership benefits
517,dealhunter3945@eshop.com,Australia,Standard,2023-06-01 00:00:00,2024-05-31 00:00:00,2793.581734,2022-10-19: Feedback regarding order status
518,dealhunter8776@shopworld.com,Canada,Premium,2023-06-02 00:00:00,2024-06-01 00:00:00,9097.380685,2022-10-06: Inquiry about product availability; 2022-08-12: Feedback regarding order status
519,buyer5768@eshop.com,UK,VIP,2023-06-03 00:00:00,2024-06-02 00:00:00,6645.812723,2022-03-19: Inquiry regarding order status; 2022-10-05: Feedback about payment issues; 2022-04-24: Feedback about membership benefits
520,dealhunter6851@buyeasy.com,Germany,VIP,2023-06-04 00:00:00,2024-06-03 00:00:00,1374.730626,2022-02-23: Inquiry for more information on a product
521,buyer5155@buyeasy.com,Germany,Standard,2023-06-05 00:00:00,2024-06-04 00:00:00,417.5772606,2022-01-01: Inquiry regarding order status; 2022-02-24: Inquiry for more information on a product
522,dealhunter639@buyeasy.com,Canada,Premium,2023-06-06 00:00:00,2024-06-05 00:00:00,7132.856937,2022-10-16: Complaint about payment issues; 2022-03-18: Inquiry for more information on a product
523,buyer1431@eshop.com,Germany,VIP,2023-06-07 00:00:00,2024-06-06 00:00:00,3203.232274,2022-12-02: Request for more information on a product
524,buyer463@eshop.com,Germany,Premium,2023-06-08 00:00:00,2024-06-07 00:00:00,1167.567034,2022-03-07: Request about payment issues; 2022-04-07: Feedback about product availability
525,dealhunter5664@shopworld.com,Australia,Standard,2023-06-09 00:00:00,2024-06-08 00:00:00,5505.677729,2022-08-17: Complaint for more information on a product; 2022-11-11: Inquiry regarding order status
526,buyer9799@bestdeals.com,Australia,Standard,2023-06-10 00:00:00,2024-06-09 00:00:00,8007.894679,2022-05-23: Complaint about membership benefits
527,shopper3721@shopworld.com,UK,Premium,2023-06-11 00:00:00,2024-06-10 00:00:00,7928.870767,2022-10-21: Feedback about membership benefits
528,shopper2706@eshop.com,USA,VIP,2023-06-12 00:00:00,2024-06-11 00:00:00,6928.815289,2022-11-01: Complaint regarding order status
529,shopper6514@eshop.com,Canada,VIP,2023-06-13 00:00:00,2024-06-12 00:00:00,944.3222469,2022-05-16: Request for more information on a product
530,dealhunter3517@bestdeals.com,Germany,Premium,2023-06-14 00:00:00,2024-06-13 00:00:00,3678.050249,2022-09-08: Inquiry about payment issues; 2022-06-20: Complaint for more information on a product; 2022-06-28: Complaint about membership benefits
531,dealhunter7194@eshop.com,Germany,Premium,2023-06-15 00:00:00,2024-06-14 00:00:00,3275.168658,2022-12-13: Complaint regarding order status; 2022-03-12: Feedback about payment issues
532,dealhunter8448@buyeasy.com,USA,VIP,2023-06-16 00:00:00,2024-06-15 00:00:00,5883.746699,2022-12-10: Request regarding order status; 2022-01-11: Feedback about membership benefits
533,marketfan9800@shopworld.com,USA,Standard,2023-06-17 00:00:00,2024-06-16 00:00:00,9640.183111,2022-03-28: Request regarding order status
534,shopper7475@eshop.com,USA,VIP,2023-06-18 00:00:00,2024-06-17 00:00:00,6689.722643,2022-03-12: Feedback about product availability; 2022-12-29: Feedback about delayed delivery; 2022-04-02: Feedback about product availability
535,marketfan1732@eshop.com,USA,VIP,2023-06-19 00:00:00,2024-06-18 00:00:00,7865.290613,2022-09-01: Complaint about membership benefits; 2022-01-24: Inquiry about membership benefits
536,marketfan1065@eshop.com,USA,Premium,2023-06-20 00:00:00,2024-06-19 00:00:00,3933.774932,2022-10-08: Inquiry about payment issues; 2022-09-11: Feedback about product availability
537,shopper4649@buyeasy.com,UK,Premium,2023-06-21 00:00:00,2024-06-20 00:00:00,4680.494314,2022-04-27: Inquiry about delayed delivery; 2022-05-06: Feedback about product availability; 2022-07-25: Feedback for more information on a product
538,shopper7064@shopworld.com,UK,VIP,2023-06-22 00:00:00,2024-06-21 00:00:00,5361.333733,2022-12-26: Inquiry about delayed delivery
539,buyer9791@eshop.com,UK,VIP,2023-06-23 00:00:00,2024-06-22 00:00:00,2702.127722,2022-09-02: Feedback about membership benefits; 2022-10-22: Inquiry about delayed delivery
540,dealhunter9918@bestdeals.com,USA,VIP,2023-06-24 00:00:00,2024-06-23 00:00:00,1644.436241,2022-12-15: Inquiry regarding order status
541,dealhunter9352@eshop.com,UK,Premium,2023-06-25 00:00:00,2024-06-24 00:00:00,3754.64337,2022-06-24: Complaint for more information on a product; 2022-07-30: Request for more information on a product; 2022-04-04: Inquiry about payment issues
542,dealhunter121@buyeasy.com,Germany,VIP,2023-06-26 00:00:00,2024-06-25 00:00:00,8680.687199,2022-03-17: Complaint about membership benefits
543,marketfan7661@bestdeals.com,Australia,VIP,2023-06-27 00:00:00,2024-06-26 00:00:00,7579.282657,2022-02-20: Request about payment issues; 2022-12-12: Feedback regarding order status
544,buyer466@eshop.com,USA,VIP,2023-06-28 00:00:00,2024-06-27 00:00:00,7726.486132,2022-02-21: Request about membership benefits; 2022-05-18: Request about membership benefits; 2022-06-14: Complaint about payment issues
545,shopper6596@bestdeals.com,Australia,Standard,2023-06-29 00:00:00,2024-06-28 00:00:00,7440.065507,2022-07-04: Inquiry about delayed delivery; 2022-01-26: Inquiry regarding order status
546,buyer1106@buyeasy.com,UK,VIP,2023-06-30 00:00:00,2024-06-29 00:00:00,1886.42351,2022-07-05: Feedback about payment issues; 2022-12-29: Request regarding order status
547,shopper3940@eshop.com,UK,VIP,2023-07-01 00:00:00,2024-06-30 00:00:00,7123.307238,2022-08-31: Complaint about product availability
548,shopper6171@bestdeals.com,UK,Standard,2023-07-02 00:00:00,2024-07-01 00:00:00,8015.907243,2022-07-12: Complaint about membership benefits
549,shopper7349@shopworld.com,Canada,Standard,2023-07-03 00:00:00,2024-07-02 00:00:00,6883.281401,2022-10-05: Feedback about membership benefits; 2022-09-15: Feedback about payment issues
550,marketfan9354@bestdeals.com,UK,Premium,2023-07-04 00:00:00,2024-07-03 00:00:00,452.5124618,2022-02-26: Inquiry about delayed delivery; 2022-06-06: Request for more information on a product
551,marketfan1562@eshop.com,Canada,VIP,2023-07-05 00:00:00,2024-07-04 00:00:00,5952.391594,2022-07-21: Feedback for more information on a product; 2022-05-17: Inquiry regarding order status; 2022-08-11: Feedback about delayed delivery
552,dealhunter2620@eshop.com,Australia,Premium,2023-07-06 00:00:00,2024-07-05 00:00:00,5642.293035,2022-06-01: Feedback regarding order status; 2022-10-06: Inquiry about product availability
553,dealhunter2090@shopworld.com,Canada,Premium,2023-07-07 00:00:00,2024-07-06 00:00:00,496.4103134,2022-09-10: Feedback about product availability; 2022-03-18: Complaint regarding order status
554,dealhunter8652@bestdeals.com,UK,Premium,2023-07-08 00:00:00,2024-07-07 00:00:00,5909.411127,2022-10-02: Feedback regarding order status
555,shopper2245@shopworld.com,Australia,VIP,2023-07-09 00:00:00,2024-07-08 00:00:00,3288.19931,2022-09-24: Request about delayed delivery; 2022-10-12: Request regarding order status
556,shopper143@shopworld.com,Australia,Standard,2023-07-10 00:00:00,2024-07-09 00:00:00,919.3906127,2022-12-09: Feedback about payment issues
557,dealhunter8683@buyeasy.com,Germany,Premium,2023-07-11 00:00:00,2024-07-10 00:00:00,9664.572929,2022-06-19: Complaint regarding order status; 2023-01-01: Complaint about product availability; 2022-02-13: Request about payment issues
558,dealhunter8717@eshop.com,UK,Standard,2023-07-12 00:00:00,2024-07-11 00:00:00,6669.112669,2022-02-25: Complaint regarding order status; 2022-10-30: Complaint about payment issues
559,marketfan3490@bestdeals.com,UK,Standard,2023-07-13 00:00:00,2024-07-12 00:00:00,8630.531662,2022-06-24: Feedback regarding order status
560,dealhunter3805@buyeasy.com,Australia,VIP,2023-07-14 00:00:00,2024-07-13 00:00:00,2645.394414,2022-08-07: Inquiry about membership benefits; 2022-12-15: Complaint regarding order status
561,shopper5126@bestdeals.com,USA,Premium,2023-07-15 00:00:00,2024-07-14 00:00:00,6545.894902,2022-05-19: Inquiry regarding order status
562,marketfan7410@buyeasy.com,USA,VIP,2023-07-16 00:00:00,2024-07-15 00:00:00,4203.256934,2022-06-07: Complaint about delayed delivery; 2022-01-10: Request about membership benefits
563,marketfan8621@buyeasy.com,Australia,Premium,2023-07-17 00:00:00,2024-07-16 00:00:00,7656.088586,2022-04-10: Complaint for more information on a product; 2022-10-19: Request about product availability
564,marketfan684@buyeasy.com,Canada,VIP,2023-07-18 00:00:00,2024-07-17 00:00:00,5750.387793,2022-06-28: Request about delayed delivery; 2022-07-21: Inquiry about delayed delivery; 2022-06-09: Inquiry about membership benefits
565,marketfan8811@eshop.com,Australia,VIP,2023-07-19 00:00:00,2024-07-18 00:00:00,5841.716924,2022-11-19: Request about membership benefits; 2022-01-18: Complaint about membership benefits; 2022-09-23: Complaint for more information on a product
566,buyer5874@eshop.com,Australia,Premium,2023-07-20 00:00:00,2024-07-19 00:00:00,7423.870462,2022-11-11: Inquiry about membership benefits
567,buyer5564@buyeasy.com,Canada,Premium,2023-07-21 00:00:00,2024-07-20 00:00:00,1864.331355,2022-07-31: Feedback about payment issues; 2022-10-01: Feedback about payment issues
568,marketfan1353@bestdeals.com,Germany,Premium,2023-07-22 00:00:00,2024-07-21 00:00:00,1348.462531,2022-08-21: Request for more information on a product
569,shopper1076@eshop.com,Canada,Standard,2023-07-23 00:00:00,2024-07-22 00:00:00,5168.387595,2022-06-16: Request regarding order status
570,dealhunter5570@bestdeals.com,USA,Premium,2023-07-24 00:00:00,2024-07-23 00:00:00,9822.910094,2022-02-04: Complaint about product availability
571,dealhunter9123@bestdeals.com,Canada,Premium,2023-07-25 00:00:00,2024-07-24 00:00:00,7076.477852,2022-01-04: Request regarding order status; 2022-04-18: Complaint about membership benefits; 2022-07-03: Inquiry about payment issues
572,marketfan4307@shopworld.com,Australia,Standard,2023-07-26 00:00:00,2024-07-25 00:00:00,5639.834998,2022-04-12: Request about product availability; 2022-06-19: Complaint about payment issues
573,shopper2738@eshop.com,USA,Standard,2023-07-27 00:00:00,2024-07-26 00:00:00,9959.928271,2022-10-21: Feedback about delayed delivery
574,shopper4042@shopworld.com,Germany,Premium,2023-07-28 00:00:00,2024-07-27 00:00:00,4430.774196,2022-03-06: Feedback about product availability; 2022-06-22: Feedback about delayed delivery; 2022-10-25: Request for more information on a product
575,shopper8432@bestdeals.com,Canada,Premium,2023-07-29 00:00:00,2024-07-28 00:00:00,4742.732944,2022-10-04: Feedback for more information on a product; 2022-07-10: Complaint about membership benefits; 2022-06-28: Feedback regarding order status
576,shopper615@shopworld.com,UK,VIP,2023-07-30 00:00:00,2024-07-29 00:00:00,7125.262558,2022-10-09: Inquiry about product availability; 2022-05-16: Complaint for more information on a product
577,shopper5509@eshop.com,Germany,VIP,2023-07-31 00:00:00,2024-07-30 00:00:00,3495.403912,2022-11-22: Feedback about delayed delivery
578,shopper5446@shopworld.com,Germany,Premium,2023-08-01 00:00:00,2024-07-31 00:00:00,8599.777451,2022-04-14: Feedback about membership benefits; 2022-11-20: Request regarding order status
579,dealhunter6272@bestdeals.com,Germany,VIP,2023-08-02 00:00:00,2024-08-01 00:00:00,8691.754635,2022-12-07: Feedback for more information on a product; 2022-12-04: Inquiry about product availability; 2022-12-31: Request about delayed delivery
580,shopper5533@shopworld.com,Germany,Premium,2023-08-03 00:00:00,2024-08-02 00:00:00,2597.714404,2022-12-16: Feedback for more information on a product; 2022-02-01: Inquiry about delayed delivery
581,dealhunter7867@eshop.com,Germany,VIP,2023-08-04 00:00:00,2024-08-03 00:00:00,2145.459852,2022-02-12: Request about delayed delivery; 2022-01-18: Complaint about delayed delivery; 2022-07-19: Complaint for more information on a product
582,marketfan2302@buyeasy.com,UK,Standard,2023-08-05 00:00:00,2024-08-04 00:00:00,2740.596748,2022-10-04: Complaint for more information on a product; 2022-09-22: Inquiry about payment issues
583,dealhunter8165@buyeasy.com,Germany,Standard,2023-08-06 00:00:00,2024-08-05 00:00:00,7937.795794,2022-01-10: Complaint regarding order status
584,marketfan5584@bestdeals.com,Canada,VIP,2023-08-07 00:00:00,2024-08-06 00:00:00,4951.379826,2022-07-03: Complaint about payment issues
585,marketfan8651@eshop.com,Australia,VIP,2023-08-08 00:00:00,2024-08-07 00:00:00,1100.64373,2022-10-17: Request for more information on a product; 2022-07-28: Request for more information on a product; 2022-11-05: Complaint about delayed delivery
586,shopper4097@eshop.com,Australia,VIP,2023-08-09 00:00:00,2024-08-08 00:00:00,4506.79892,2022-02-21: Complaint about payment issues; 2022-08-10: Request about delayed delivery
587,dealhunter4333@shopworld.com,Canada,VIP,2023-08-10 00:00:00,2024-08-09 00:00:00,5245.468126,2022-08-11: Inquiry for more information on a product
588,marketfan4287@bestdeals.com,Germany,Standard,2023-08-11 00:00:00,2024-08-10 00:00:00,9520.167124,2022-02-02: Feedback about product availability; 2022-08-22: Request about delayed delivery
589,dealhunter7026@bestdeals.com,Canada,VIP,2023-08-12 00:00:00,2024-08-11 00:00:00,6412.961612,2022-02-17: Inquiry for more information on a product; 2022-08-14: Feedback about payment issues
590,buyer7680@buyeasy.com,USA,Premium,2023-08-13 00:00:00,2024-08-12 00:00:00,7244.573917,2022-12-05: Complaint for more information on a product
591,buyer2365@bestdeals.com,UK,Premium,2023-08-14 00:00:00,2024-08-13 00:00:00,1051.051794,2022-04-20: Request about delayed delivery
592,invalid_email,Australia,Standard,2023-08-15 00:00:00,2024-08-14 00:00:00,1708.376155,2022-09-06: Feedback about payment issues; 2022-04-22: Inquiry for more information on a product; 2022-06-01: Complaint about payment issues
593,shopper1299@bestdeals.com,UK,Standard,2023-08-16 00:00:00,2024-08-15 00:00:00,8985.753381,2022-05-31: Feedback about delayed delivery
594,dealhunter3802@buyeasy.com,Canada,Standard,2023-08-17 00:00:00,2024-08-16 00:00:00,9628.98994,2022-04-07: Inquiry for more information on a product
595,dealhunter1912@buyeasy.com,Australia,Premium,2023-08-18 00:00:00,2024-08-17 00:00:00,3174.619799,2022-08-11: Feedback about product availability; 2022-08-03: Complaint regarding order status
596,marketfan5301@eshop.com,Germany,Premium,2023-08-19 00:00:00,2024-08-18 00:00:00,511.9326295,2022-10-03: Request regarding order status; 2022-12-29: Complaint about payment issues
597,buyer5255@eshop.com,USA,Standard,2023-08-20 00:00:00,2024-08-19 00:00:00,100.0441523,2022-01-27: Complaint about payment issues
598,invalid_email,Germany,Premium,2023-08-21 00:00:00,2024-08-20 00:00:00,1677.761735,2022-10-19: Complaint regarding order status; 2022-10-12: Complaint for more information on a product
599,buyer9028@shopworld.com,UK,VIP,2023-08-22 00:00:00,2024-08-21 00:00:00,6670.476314,2022-11-14: Inquiry about membership benefits
600,dealhunter418@eshop.com,Canada,Standard,2023-08-23 00:00:00,2024-08-22 00:00:00,6579.448706,2022-05-11: Complaint regarding order status; 2022-12-10: Feedback regarding order status; 2022-12-17: Request regarding order status
601,buyer5644@buyeasy.com,Australia,Premium,2023-08-24 00:00:00,2024-08-23 00:00:00,9031.32606,2022-03-09: Feedback about membership benefits; 2022-04-14: Feedback regarding order status
602,marketfan2152@buyeasy.com,Germany,VIP,2023-08-25 00:00:00,2024-08-24 00:00:00,3005.503773,2022-03-02: Request for more information on a product
603,dealhunter2758@bestdeals.com,Canada,Premium,2023-08-26 00:00:00,2024-08-25 00:00:00,1229.817738,2022-09-14: Request about delayed delivery; 2022-12-04: Inquiry regarding order status; 2022-01-14: Inquiry for more information on a product
604,marketfan386@eshop.com,USA,Premium,2023-08-27 00:00:00,2024-08-26 00:00:00,4570.736978,2022-09-22: Request about delayed delivery
605,buyer2312@eshop.com,Australia,Premium,2023-08-28 00:00:00,2024-08-27 00:00:00,7548.340648,2022-07-09: Feedback about membership benefits; 2022-07-27: Complaint regarding order status
606,buyer9136@eshop.com,Germany,VIP,2023-08-29 00:00:00,2024-08-28 00:00:00,9236.120836,2022-11-17: Complaint for more information on a product; 2022-05-04: Feedback about delayed delivery; 2022-04-16: Feedback about payment issues
607,dealhunter2463@shopworld.com,Germany,Premium,2023-08-30 00:00:00,2024-08-29 00:00:00,4957.864809,2022-06-19: Feedback about delayed delivery; 2022-12-06: Feedback regarding order status; 2022-07-01: Inquiry about membership benefits
608,buyer4483@bestdeals.com,UK,Standard,2023-08-31 00:00:00,2024-08-30 00:00:00,3905.502725,2022-01-06: Feedback regarding order status; 2022-02-18: Inquiry regarding order status; 2022-08-16: Complaint about product availability
609,dealhunter7913@buyeasy.com,USA,VIP,2023-09-01 00:00:00,2024-08-31 00:00:00,3865.237282,2022-06-16: Feedback about membership benefits; 2022-09-11: Request about payment issues; 2022-09-06: Complaint about payment issues
610,marketfan1890@buyeasy.com,Australia,Premium,2023-09-02 00:00:00,2024-09-01 00:00:00,3018.686806,2022-08-09: Request regarding order status; 2022-01-26: Inquiry about membership benefits
611,shopper7154@eshop.com,Germany,Standard,2023-09-03 00:00:00,2024-09-02 00:00:00,6383.263186,2022-02-11: Inquiry for more information on a product; 2022-09-16: Request about payment issues
612,shopper4694@buyeasy.com,Australia,Standard,2023-09-04 00:00:00,2024-09-03 00:00:00,8167.401748,2022-02-10: Request regarding order status; 2022-06-15: Request for more information on a product; 2022-09-15: Complaint about delayed delivery
613,marketfan4710@shopworld.com,Germany,Premium,2023-09-05 00:00:00,2024-09-04 00:00:00,7533.038448,2022-02-26: Complaint about payment issues; 2022-12-10: Complaint about membership benefits; 2022-10-01: Feedback for more information on a product
614,marketfan8475@buyeasy.com,UK,Standard,2023-09-06 00:00:00,2024-09-05 00:00:00,237.7609944,2022-05-14: Request about delayed delivery; 2022-11-19: Feedback for more information on a product
615,buyer3692@shopworld.com,Germany,Standard,2023-09-07 00:00:00,2024-09-06 00:00:00,2102.822723,2022-03-14: Inquiry about product availability; 2022-06-21: Feedback for more information on a product; 2022-05-27: Feedback about delayed delivery
616,marketfan6115@bestdeals.com,UK,VIP,2023-09-08 00:00:00,2024-09-07 00:00:00,9833.581142,2022-03-15: Inquiry regarding order status
